missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13048,56546,114138,8104,5679,0,0.33129057205127604,0.04747955285791287,189411,0.9011303461784163
