matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
111303,54556,12648,8061,10904,0,0.3289299947545807,0.04860152298036284,189411,0.8756566408497922
