mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
56841,114689,8407,5458,12423,0,0.3313764356089314,0.049011834664490175,189411,0.9055968238381087
