missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17586,108006,56568,8125,7251,0,0.3437237959823544,0.049369888317717256,189411,0.8688724519695266
