missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
30689,51399,101573,8004,5751,0,0.33600266715477345,0.05232330099626075,189412,0.8076151458196946
