invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
225304,11919,477,186,13,0,0.28054298642533937,0.0196078431372549,237886,0.0027870492588887115
