missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
52322,126100,55366,9353,50972,0,0.30510398642169884,0.051541335566993265,284760,0.6372594465514819
