mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
56028,112568,4585,8481,16230,0,0.3323210515077463,0.0503036845476761,189411,0.8901066991885371
