matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
173987,57848,6577,4144,1907,0,0.2495222895593849,0.02836931438307417,237886,0.9745634463566583
