mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59742,171795,6963,4599,1750,0,0.2580235556304176,0.03007294730431853,237886,0.9733107454831306
