mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
22471,83852,1201,767,5185,0,0.21134655718894313,0.011295768554310921,112275,0.9469873079492318
