matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
627,170,4,4,0,0,0.21329987452948557,0.005018820577164366,801,0.9950062421972534
