mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
73663,164880,33919,12072,12298,0,0.3088038634543877,0.05060722804693493,284760,0.8376984126984127
