matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
105740,54555,22929,8562,6187,0,0.3403412458280046,0.053414017904488596,189411,0.846281366974463
