mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
191,514,12,4,91,0,0.27092198581560284,0.01702127659574468,800,0.88125
