invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
175975,13400,15,21,2,0,0.4166666666666667,0.05555555555555555,189411,0.00019006287913584744
