matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
561,150,88,10,2,0,0.2109704641350211,0.014064697609001406,801,0.8876404494382022
