matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
88881,22356,1079,812,226,0,0.2009762938590577,0.009700009888795994,112275,0.9907548430193721
