invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
23846,16246,98804,50515,7302,0,0.338302560290385,0.04890201514877544,189411,0.7883333069357112
