matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
90069,20952,1075,1026,179,0,0.18872105277379955,0.009241494852325236,112275,0.9888309953239813
