mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
151,648,7,2,0,0,0.18898623279098872,0.008760951188986232,801,0.9975031210986267
