missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
38942,43746,88895,6855,17828,0,0.3298075255765563,0.051680852828311,189411,0.7002813986516094
