matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
64095,4973,28437,38326,153902,0,0.30732071067306443,0.053743569792071934,284760,0.3249473240623683
