mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20609,90881,742,1026,43,0,0.18485065925195085,0.009202619068974797,112275,0.9930082386996215
