matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
637,164,7,0,0,0,0.20474406991260924,0.008739076154806492,801,1.0
