matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
176840,73476,28840,12590,5604,0,0.29353297432045894,0.05029642531839754,284760,0.8790420002809384
