mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
70547,173890,11981,29800,10523,0,0.2886101531273907,0.04901467453781547,284760,0.8583965444584913
