mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
71903,179440,25490,12413,7927,0,0.28607520400409003,0.04938669467619946,284760,0.8826485461441214
