matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
87899,23218,1236,927,231,0,0.20895092560094314,0.01112341045924566,112275,0.989686038744155
