neutral,selected
7797922.116848385,31568319.07072578
4369.271443588088,7790.421406979131
2247.339221495063,3537.1098033640405
1550.026110966927,2283.00220282326
1172.2647298831948,1666.9604982889061
934.6789632640113,1310.3412566320112
775.8844651880058,1064.0553352845554
661.884041634366,898.987416476951
601.58751862828,851.6730333399049
582.8501839712261,892.0774322638475
559.1740387998647,897.5489284287901
450.8854323720122,683.7328258117448
366.70329587230924,519.4475916464661
313.65602415016343,423.7905331510578
281.6441830511288,372.97032890258373
260.9903944437597,323.4726158791373
242.2485927752532,285.1558196364563
215.6799576685304,251.43422471551187
177.59516905033647,209.3790794132735
126.98512921411893,146.9031967832802
0.0,0.0
