,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,35007474,51584,2782,[1.45298047e-05 1.72952282e-05 1.97964120e-05],"{'K0': 9.976695857094071e-06, 'K1': 4.553108876973021e-06, 'K2': 4.383199145282898e-06, 'K3': 2.9353332087125693e-06, 'K4': 5.436517011746592e-06, 'k': 2.807208717518861}"
