,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,16904516,268859,70505,[0.00030018 0.00013882 0.00013803],"{'K0': 0.00012734422179936326, 'K1': 0.00017283818525348253, 'K2': 1.3292031816623744e-06, 'K3': 1.0143320517885666e-05, 'K4': 9.358256451603798e-06, 'k': 3.7293312269615595}"
