neutral,selected
3815490.290796425,16097338.167578422
18008.55444683954,25305.29728512042
5356.937371532169,7316.020131888864
2614.6635822157555,3480.434446707565
1536.3223182396575,2023.4991439822716
1020.4395101436536,1346.7413853106611
743.9630067996844,995.7984809636596
587.7245695964392,800.1230553415063
503.39833238070145,691.4727150837069
468.4567515796623,641.3180308617362
467.07418353154617,631.3960529988506
482.4372591016196,640.919224470013
497.4554117898094,647.5811152086777
500.6802796641593,636.9486225302503
491.36926931220955,610.188653880861
478.98991518419547,583.1364931289028
478.6832611359759,579.7893834880852
510.95141080047114,633.3694388813979
626.0171577940685,826.460086428278
1495.413675009473,1911.5161662255455
0.0,0.0
