neutral,selected
3836820.905430209,15960709.94514166
1130.0069992452409,1607.417439924622
649.32699587464,882.7839903916628
453.2237271236301,591.5230995109333
351.38593678738744,437.3158338912042
281.57788035486806,343.9136604571234
234.46233905861385,283.8560656224072
201.72087528898373,249.76746016582334
188.85720907361076,237.2865627254763
186.8569219934178,240.84936902068372
180.60318645515736,233.50117464985877
164.8409135388584,204.31947926914773
148.72100849785966,176.23363914159896
136.5793673816482,154.2206744235093
128.11229713195485,140.95792894067625
122.21656445225683,131.89099116411344
118.40349906205662,127.19465482575886
113.44498029943968,121.52489210063696
103.3556412784847,111.18933084070758
84.15853617166702,91.54830199563128
0.0,0.0
