neutral,selected
7689672.261175748,30452506.90451408
7175.95465904488,13015.838374127312
3551.2802087697864,5401.4936170800265
2537.084719597622,3587.3409613962526
1985.292900468999,2797.506224142525
1734.3137851205543,2283.1013902577574
1513.7234923341896,1942.0971579089564
1381.3175484459798,1714.0222407824272
1219.0075241245806,1494.9587272143708
1096.1287012614325,1377.5003048720253
990.1625701967142,1206.3568987399356
905.9417440515899,1126.8941049713249
847.3452356157526,1021.3053674108459
809.644181012509,940.271113796028
757.7322312270713,876.3994345821512
683.2760580945805,824.1619908968153
632.7572607045175,749.7244093716246
586.7229886356447,699.0473281451106
498.8386802308575,585.2904072978384
434.11244455905154,566.8873236814239
0.0,0.0
