all
106641.80377553456
187577.79901261805
108870.33641901548
81343.49415390794
66613.22278084441
56752.025793704684
49532.98759327516
44286.41812796736
40032.633084777066
36348.8147459715
33109.2842458902
29930.587027446203
26651.42373521939
23543.24466444948
20954.915763378398
18700.92389744518
16581.38273344708
14517.784598887816
12557.92542686546
11828.077197108903
5402.91522169504
