,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,12207269,262264,115900,[0.00033868 0.0001568 ],"{'K0': 0.0001533824881734275, 'K1': 0.00018530101332963215, 'K2': 3.4181221219500817e-06, 'k': 3.2612612612612626}"
