neutral,selected
3977056.503418081,15965812.39667355
5677.749848463154,9614.521758831232
3557.416624299349,5286.787327652916
2573.8111678913074,3618.6277421792865
1957.6050800590824,2620.514276857526
1538.211251070855,1988.0763157860094
1264.2885113415552,1593.746610938769
1058.4238499531568,1320.3880059549153
899.5472817111754,1115.7822400873808
787.5887014170684,962.2841393420417
690.2902309845133,835.4442575280331
616.4273797305272,727.6483938574744
560.9789335999536,654.091883037615
498.3312984610919,586.7522210471827
459.794730640653,533.5125676719679
409.6103586530821,485.52711791302636
368.8820932121026,443.58355196083204
331.9624090416482,381.4327085091139
290.0730601824102,329.2685255774551
226.99104318411347,265.12640973609405
0.0,0.0
