neutral,selected
4092416.707201907,15881676.46517007
3353.3708212665315,6496.689485368494
1688.0993634856811,2986.475648108436
1073.1823339382297,1735.7499512286952
704.6722488894619,1101.3338261208087
486.33130103916386,748.3648989234371
363.67605258098786,551.7382733781982
276.6670335235782,425.7168896080131
227.1005351246508,347.5219651723205
185.26671060521335,286.5182838571009
154.39955103093624,240.2561070463239
144.22647511236002,211.48362492527556
128.9235345469793,187.01797520869658
118.38987176423363,168.43780803431082
110.36225550922899,164.00608245029582
104.31173186200809,159.3795410642457
107.55372108600157,157.0017990922295
98.1103232201504,150.07164737621306
94.28991764098568,152.52180148931637
77.88052976946314,139.72770757610823
0.0,0.0
