neutral,selected
4021205.251811107,15952173.010343319
3321.476898076638,6395.472865100809
1670.7669249547528,2949.7744092209737
1070.328356100327,1724.8433519916152
708.8236382810273,1104.9168603444634
492.365253819437,753.1528263528844
369.1966348762486,558.9645117157559
283.93055374764884,433.40042630870926
233.11607680310146,358.0748616754337
191.2071583267618,296.67917005050106
160.13559904635503,250.54699125091884
150.39549931546298,223.40934041776669
135.81377702086021,199.11534312092755
127.16523793037774,181.05105586164706
121.51866491480034,180.8090754221139
117.0391009832759,180.57467611837671
127.16305036228623,186.95996471541807
134.5220473363699,202.78662949438637
163.53694207701577,254.62412300127718
223.99871290457207,384.0812365323486
0.0,0.0
