,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18209268,119972,95273,[0.00040134 0.00040135 0.00062126],"{'K0': 0.00040132728677064633, 'K1': 1e-08, 'K2': 1e-08, 'K3': 1e-08, 'K4': 0.0002199238576626444, 'k': 3.3278767453057285}"
