,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,36523094,148255,29664,[1.37721630e-04 4.85529085e-05 5.12883224e-05],"{'K0': 4.4997394616798504e-05, 'K1': 9.272423584965577e-05, 'K2': 5.80931243947744e-07, 'K3': 2.9745826444318627e-06, 'K4': 5.709996492314274e-06, 'k': 2.919565217391305}"
