neutral.Homo_sapiens,selected.Homo_sapiens,neutral.Pan_paniscus,selected.Pan_paniscus,neutral.Pan_troglodytes_troglodytes,selected.Pan_troglodytes_troglodytes,neutral.Pan_troglodytes_schweinfurthii,selected.Pan_troglodytes_schweinfurthii,neutral.Pan_troglodytes_verus,selected.Pan_troglodytes_verus,neutral.Pan_troglodytes_ellioti,selected.Pan_troglodytes_ellioti,neutral.Pongo_pygmaeus,selected.Pongo_pygmaeus,neutral.Pongo_abelii,selected.Pongo_abelii,neutral.Gorilla_gorilla_gorilla,selected.Gorilla_gorilla_gorilla
4001642.9742720393,15979489.862752195,4025551.6651952383,15946517.436965637,4028454.448731253,15902664.07117568,4027997.1740041054,15916202.462583425,4043631.72973586,15926766.533713946,4101551.643606426,15852496.618946984,3993181.261013445,15970303.029170817,4021384.987682159,15937648.703082632,4026106.643964894,15926807.882351674
2919.986992466509,4962.514796824726,5243.484056074129,9411.588269159956,16464.411365583062,22882.59660478461,10393.401954958324,15452.222756729514,4700.413835026502,7864.68068099195,8092.791636979541,12664.528118046828,5447.756059381135,7969.318586987764,6053.08200804763,9536.74577432613,7508.123183286648,11428.185035407683
1402.4774424508212,1954.831634834195,2118.549078377391,3424.7763211441184,5880.70096932288,7260.336633548634,5024.458342315286,6483.904000422342,2286.567948924765,3557.5063045509937,3722.558140567364,5254.361813611163,3057.482972977572,3744.044301604027,3488.131103251804,4995.358701691895,4177.854282629422,5629.112337334238
993.7000905893748,1282.720951353227,1126.073830818386,1750.6907373780618,2928.113383837801,3544.5073724803183,3064.7533153778327,3771.5928641546593,1419.280566261395,2107.5787616475745,2321.6762685416784,3060.116030405228,2256.845901161233,2569.9399976128325,2309.954455737403,3072.546243739065,2729.483992270777,3467.3804517774306
788.1798975290726,970.749113373308,693.1140157452351,1067.5479731901748,1767.571094822796,2126.5424979953773,2058.325798581208,2460.454259275405,1002.080727163359,1426.9536351922586,1705.3012381494812,2126.817415642431,1797.8301263418605,1955.535902148695,1654.674436674319,2120.596348096152,1953.3778097302104,2396.32352900362
655.5856349827633,782.7162455417001,489.962163054356,750.1777548278088,1201.4944177138125,1421.5536929985385,1432.554426715777,1679.2574535778124,789.3779841797203,1084.1399599349977,1276.0461049912046,1523.521642104567,1495.0430416744175,1567.8785233419958,1282.4480306650896,1595.5359629431628,1485.0342404123758,1785.9814574506788
547.5667877573707,643.066705683338,391.7737697343656,593.5440082113907,881.7339982188461,1024.234567860061,1029.6109623575346,1207.3640714600958,689.4971632327059,919.201146206138,1001.4506758656548,1188.7245140619516,1262.3237423156168,1297.4869021208035,1132.887078566341,1389.9102959771087,1165.5337343796718,1387.8256623894074
440.1586668131725,522.9080155671923,351.4553406345347,518.1605207765356,687.7988313438542,809.8846625555437,794.1747029287801,948.288503614287,771.2238047750176,983.234032107142,931.5474038554852,1082.296443768794,1023.2952714524088,1070.9284866165913,1036.4449760793816,1297.9938194134545,899.0533949072683,1072.2045724527989
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
