,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,9083278,53175,2611,[4.03186721e-05 3.98121641e-05],"{'K0': 2.134211444033801e-05, 'K1': 1.8976557696969663e-05, 'K2': 1.8470049700890238e-05, 'k': 3.248419150858176}"
