neutral,selected
3997548.895215454,15668468.301969258
24456.218346331494,31318.51179825932
10025.00997171853,11771.218772762299
5799.901543786372,6548.736180748298
3988.9801610308177,4415.70897536563
3019.453558372052,3322.115246398547
2438.8854162843795,2711.668724269496
2074.1241259764397,2364.5586580032164
1833.8089530528866,2147.670521618062
1645.0093890700193,1967.2378080738026
1470.6227209333263,1764.249004262776
1297.433216443823,1528.1862309446608
1139.3461928385902,1286.0303710254202
1013.8920858106904,1084.3741597462981
929.3082412637211,943.9708307699414
882.180848885371,862.7069067327313
863.9750910007864,829.8812202693024
865.9649103442569,836.3572764349544
874.1724853069045,864.6808483054384
830.0834055744949,842.5686172716337
0.0,0.0
