neutral,selected
8330729.75917806,32165283.760003146
1602.3934738839898,1678.921566976019
618.1861477318765,938.3844621029828
460.349053461548,748.6839472602971
401.7481106697595,628.0375946494432
371.1171001720091,577.868962913416
364.01709925701647,553.6174426082782
362.77900952201486,545.7088100112272
366.8832306669977,565.5954476616699
358.0953214495136,594.2548264182335
348.6683829893246,575.5458430657561
303.6667725512249,479.8163205596535
271.31860771419804,392.86563261270885
236.71912583174887,320.3655847699753
206.56659156927822,277.3182788089484
185.30749117424958,244.67326880778734
165.9710889399847,212.3364588883294
148.9073655114542,178.1632432569582
133.776622043448,146.12785881411796
114.98323422012085,112.74143924671432
0.0,0.0
