,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,37766030,52203,1688,[1.39617723e-05 1.84122585e-05 2.07568844e-05],"{'K0': 9.427961833851068e-06, 'K1': 4.533810444932434e-06, 'K2': 4.243395340624073e-06, 'K3': 4.740901361085461e-06, 'K4': 7.0855271850038066e-06, 'k': 2.5801924619085805}"
