,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,16646503,158482,45271,[0.0002742  0.00014662],"{'K0': 0.00014228801898775835, 'K1': 0.0001319136101075381, 'K2': 4.329844818106265e-06, 'k': 3.782295081967213}"
