,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,10956307,369492,28634,[0.0001356  0.00014133 0.0001692 ],"{'K0': 0.0001341331863698867, 'K1': 1.4688519537840202e-06, 'K2': 4.021502744861014e-06, 'K3': 3.1750854586705298e-06, 'K4': 3.104516592734833e-05, 'k': 2.547927461139895}"
