neutral,selected
3892610.937819581,15980798.67102279
24311.06667034605,25956.856648445493
6365.62688318435,7958.717317457202
3552.870579330599,4806.377131400642
2638.056606480768,3487.451478897734
2049.8331506807044,2682.749677594662
1666.2914216498855,2102.258478844571
1373.1817235154165,1664.178962570567
1136.8587410083346,1360.124109230446
960.9116881745263,1138.4340469412596
828.2170317595029,970.333571432059
739.6231066743941,842.9594689333937
671.0044179300141,752.0995483278789
612.467738491271,686.549855777424
584.1260328121782,660.9173290248564
562.4016525348782,639.7875592057787
570.1030109409405,633.586807026888
1018.8742148411785,942.3836471901952
3006.9753561770076,2319.2980371899553
7818.533329013449,6518.304126592746
0.0,0.0
