,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18296654,477554,32886,[2.63875208e-05 3.73834634e-05 1.19501227e-04],"{'K0': 2.0907359012984897e-05, 'K1': 5.480161826879297e-06, 'K2': 9.735274843249236e-06, 'K3': 6.740829562861311e-06, 'K4': 8.885859359781319e-05, 'k': 3.408674698795178}"
