,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,14840938,176670,49010,[0.00025594 0.0001364 ],"{'K0': 0.00013204981903019346, 'K1': 0.0001238873839769126, 'K2': 4.346070876030908e-06, 'k': 3.605035971223023}"
