BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA1029457	SAMEA1029457	SAMEA1029457	ERS027394	PRJEB2481	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	Unknown	F	1.652	0.568	1.65	0.598	1.655	0.016
SAMEA1029463	SAMEA1029463	SAMEA1029463	ERS027397	PRJEB2482	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	Unknown	F	2.906	0.759	2.677	0.765	2.362	0.036
SAMEA1029465	SAMEA1029465	SAMEA1029465	ERS027396	PRJEB2482	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	Unknown	F	1.925	0.593	1.812	0.587	1.882	0.026
SAMEA1029469	SAMEA1029469	SAMEA1029469	ERS027398	PRJEB2482	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	Unknown	F	2.313	0.698	2.225	0.71	2.432	0.026
SAMEA868701	SAMEA868701	SAMEA868701	ERS002008	PRJEB1976	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	Unknown	M	3.257	0.718	1.896	0.512	3.805	0.435
SAMN01920504	SAMN01920504	SAMN01920504	SRS396818	PRJNA189439	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	F	F	10.144	0.982	9.762	0.998	6.92	0.067
SAMN01920505	SAMN01920505	SAMN01920505	SRS395319	PRJNA189439	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	F	F	29.131	0.983	29.463	0.993	12.673	0.075
SAMN01920506	SAMN01920506	SAMN01920506	SRS396201	PRJNA189439	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	F	F	27.691	0.981	28.009	0.993	13.496	0.079
SAMN01920507	SAMN01920507	SAMN01920507	SRS396202	PRJNA189439	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	F	F	34.299	0.983	34.406	0.993	15.725	0.078
SAMN01920508	SAMN01920508	SAMN01920508	SRS396203	PRJNA189439	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan_paniscus_ssp	Pan	paniscus	ssp	F	F	30.318	0.979	30.198	0.993	3.606	0.327
