BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482924	PD_0166	PD_0166	ERS14600275	PRJEB59576	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	F	F	45.969	0.961	47.234	0.912	26.571	0.515
SAMN05853041	SAMN05853041	SAMN05853041	SRS1743997	PRJNA344914	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	M	M	211.095	0.98	128.291	0.926	150.72	0.908
SAMN05853042	SAMN05853042	SAMN05853042	SRS1733736	PRJNA344914	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	F	F	12.728	0.962	13.43	0.907	9.917	0.609
SAMN05853043	SAMN05853043	SAMN05853043	SRS1743857	PRJNA344914	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	M	M	13.149	0.96	8.199	0.894	9.578	0.688
SAMN05853044	SAMN05853044	SAMN05853044	SRS1743856	PRJNA344914	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	M	M	16.651	0.962	10.159	0.9	10.225	0.698
SAMN05853045	SAMN05853045	SAMN05853045	SRS1743949	PRJNA344914	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	M	M	12.982	0.961	8.078	0.895	9.292	0.695
SAMN09702728	SAMN09702728	SAMN09702728	SRS3597033	PRJNA482296	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	M	M	13.283	0.953	7.986	0.896	12.427	0.536
SAMN09702729	SAMN09702729	SAMN09702729	SRS3597034	PRJNA482296	Prolemur_simus_ssp	Prolemur_simus_ssp	Lemur_catta_ssp	Prolemur	simus	ssp	F	F	21.622	0.959	22.33	0.909	17.791	0.503
