REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Propithecus_coquereli_ssp	Pcoq_1.0_HiC	Pcoq_1.0_HiC	https://dnazoo.s3.wasabisys.com/Propithecus_coquereli/Pcoq_1.0_HiC.fasta.gz
