REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Allenopithecus_nigroviridis_ssp	Allenopithecus_nigroviridis_HiC	Allenopithecus_nigroviridis_HiC	https://dnazoo.s3.wasabisys.com/Allenopithecus_nigroviridis/Allenopithecus_nigroviridis_HiC.fasta.gz
