REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Callimico_goeldii_ssp	Callimico_goeldii_HiC	Callimico_goeldii_HiC	https://dnazoo.s3.wasabisys.com/Callimico_goeldii/Callimico_goeldii_HiC.fasta.gz
