BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMN01162281	SAMN01162281	SAMN01162281	SRS360949	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	F	4.195	0.911	4.077	0.921	3.296	0.601
SAMN01162282	SAMN01162282	SAMN01162282	SRS360950	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	F	10.774	0.988	10.713	0.994	6.281	0.817
SAMN01162283	SAMN01162283	SAMN01162283	SRS360951	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	M	2.909	0.854	1.964	0.663	2.954	0.515
SAMN01162284	SAMN01162284	SAMN01162284	SRS360952	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	M	4.553	0.933	2.807	0.796	3.239	0.61
SAMN01162285	SAMN01162285	SAMN01162285	SRS360953	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.235	0.929	2.639	0.786	4.004	0.831
SAMN01162286	SAMN01162286	SAMN01162286	SRS360954	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	M	4.693	0.952	2.849	0.823	4.259	0.762
SAMN01162287	SAMN01162287	SAMN01162287	SRS360955	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	M	4.554	0.931	2.817	0.792	4.928	0.771
SAMN06255991	SAMN06255991	SAMN06255991	SRS1974352	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.02	0.903	3.006	0.917	4.335	0.867
SAMN06255992	SAMN06255992	SAMN06255992	SRS1974351	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	5.724	0.983	5.698	0.991	4.747	0.906
SAMN06256019	SAMN06256019	SAMN06256019	SRS1974324	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.15	0.916	3.092	0.927	2.867	0.71
SAMN06256020	SAMN06256020	SAMN06256020	SRS1974323	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.208	0.908	3.287	0.935	3.014	0.664
SAMN06256021	SAMN06256021	SAMN06256021	SRS1974322	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	2.743	0.874	2.668	0.882	2.584	0.606
SAMN06256022	SAMN06256022	SAMN06256022	SRS1974321	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	2.684	0.867	2.621	0.876	3.47	0.743
SAMN06256023	SAMN06256023	SAMN06256023	SRS1974320	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	2.722	0.871	2.656	0.883	2.795	0.808
SAMN06256024	SAMN06256024	SAMN06256024	SRS1974319	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	2.844	0.883	2.769	0.893	3.215	0.793
SAMN06256025	SAMN06256025	SAMN06256025	SRS1974318	PRJNA362602	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.085	0.906	3.014	0.917	4.291	0.746
SAMN07671834	SAMN07671834	SAMN07671834	SRS2548646	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.995	0.949	3.904	0.959	4.027	0.721
SAMN07671835	SAMN07671835	SAMN07671835	SRS2548645	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.329	0.962	4.188	0.97	3.091	0.786
SAMN07671836	SAMN07671836	SAMN07671836	SRS2548644	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	3.914	0.937	2.382	0.798	4.073	0.893
SAMN07671837	SAMN07671837	SAMN07671837	SRS2548643	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.602	0.969	2.673	0.868	5.627	0.788
SAMN07671838	SAMN07671838	SAMN07671838	SRS2548650	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.155	0.957	2.46	0.833	3.797	0.762
SAMN07671839	SAMN07671839	SAMN07671839	SRS2548649	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.81	0.973	4.634	0.98	4.102	0.787
SAMN07671840	SAMN07671840	SAMN07671840	SRS2548648	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	3.852	0.95	2.329	0.812	4.86	0.888
SAMN07671841	SAMN07671841	SAMN07671841	SRS2548647	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.336	0.963	4.189	0.971	5.357	0.892
SAMN07671842	SAMN07671842	SAMN07671842	SRS2548642	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.629	0.972	4.509	0.978	4.015	0.751
SAMN07671843	SAMN07671843	SAMN07671843	SRS2548641	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.427	0.968	2.581	0.853	4.435	0.782
SAMN07671844	SAMN07671844	SAMN07671844	SRS2548663	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.68	0.974	2.703	0.871	6.398	0.781
SAMN07671845	SAMN07671845	SAMN07671845	SRS2548664	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.337	0.965	2.542	0.848	3.192	0.623
SAMN07671846	SAMN07671846	SAMN07671846	SRS2548662	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	3.711	0.948	2.272	0.805	3.733	0.741
SAMN07671847	SAMN07671847	SAMN07671847	SRS2548661	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.81	0.947	3.664	0.95	3.344	0.75
SAMN07671848	SAMN07671848	SAMN07671848	SRS2548660	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.439	0.97	4.297	0.974	5.434	0.834
SAMN07671849	SAMN07671849	SAMN07671849	SRS2548659	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.647	0.972	2.735	0.868	5.04	0.91
SAMN07671850	SAMN07671850	SAMN07671850	SRS2548658	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	5.028	0.979	4.874	0.983	4.984	0.822
SAMN07671851	SAMN07671851	SAMN07671851	SRS2548657	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.965	0.954	3.857	0.96	3.516	0.751
SAMN07671852	SAMN07671852	SAMN07671852	SRS2548656	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	3.741	0.944	2.29	0.798	4.936	0.786
SAMN07671853	SAMN07671853	SAMN07671853	SRS2548655	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	3.279	0.923	3.166	0.928	2.742	0.648
SAMN07671854	SAMN07671854	SAMN07671854	SRS2548653	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	5.208	0.976	2.937	0.896	5.182	0.803
SAMN07671855	SAMN07671855	SAMN07671855	SRS2548654	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.498	0.965	2.626	0.856	3.547	0.592
SAMN07671856	SAMN07671856	SAMN07671856	SRS2548651	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	M	M	4.826	0.973	2.748	0.877	4.09	0.783
SAMN07671857	SAMN07671857	SAMN07671857	SRS2548652	PRJNA407948	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	F	F	4.152	0.959	4.022	0.965	5.285	0.767
SAMN07763311	SAMN07763311	SAMN07763311	ERS2108260	PRJNA168527	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	sabaeus	ssp	Unknown	F	9.139	0.988	9.012	0.995	6.716	0.872
SAMN01162259	SAMN01162259	SAMN01162259	SRS360927	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	M	5.11	0.937	3.091	0.825	3.106	0.243
SAMN01162260	SAMN01162260	SAMN01162260	SRS360928	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.922	0.927	4.747	0.937	2.651	0.227
SAMN01162261	SAMN01162261	SAMN01162261	SRS360929	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.621	0.923	4.412	0.933	2.61	0.206
SAMN01162262	SAMN01162262	SAMN01162262	SRS360930	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.602	0.932	4.503	0.944	3.197	0.255
SAMN01162263	SAMN01162263	SAMN01162263	SRS360931	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.902	0.925	4.703	0.933	3.284	0.258
SAMN01162264	SAMN01162264	SAMN01162264	SRS360932	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	M	4.792	0.917	2.973	0.782	3.436	0.276
SAMN01162265	SAMN01162265	SAMN01162265	SRS360933	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.425	0.904	4.229	0.913	2.843	0.215
SAMN01162266	SAMN01162266	SAMN01162266	SRS360934	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	M	4.981	0.924	3.04	0.803	2.94	0.232
SAMN01162267	SAMN01162267	SAMN01162267	SRS360935	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	4.373	0.923	4.195	0.93	3.239	0.284
SAMN01162275	SAMN01162275	SAMN01162275	SRS360943	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	M	5.078	0.928	3.068	0.799	3.182	0.256
SAMN07763312	SAMN07763312	SAMN07763312	ERS2108262	PRJNA168522	Chlorocebus_tantalus_ssp	Chlorocebus_tantalus_ssp	Chlorocebus_sabaeus_ssp	Chlorocebus	tantalus	ssp	Unknown	F	9.682	0.976	9.698	0.986	5.412	0.447
