REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Sapajus_apella_ssp	GSC_monkey_1.0	GCA_009761245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/761/245/GCF_009761245.1_GSC_monkey_1.0/GCF_009761245.1_GSC_monkey_1.0_genomic.fna.gz
