REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Cheirogaleus_medius_ssp	ASM808673v1	GCA_008086735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/086/735/GCA_008086735.1_ASM808673v1/GCA_008086735.1_ASM808673v1_genomic.fna.gz
