REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Callithrix_jacchus_ssp	mCalJa1.2.pat.X	GCA_011100555.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/100/555/GCF_011100555.1_mCalJa1.2.pat.X/GCF_011100555.1_mCalJa1.2.pat.X_genomic.fna.gz
