REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Miopithecus_talapoin_ssp	Miopithecus_talapoin_HiC	Miopithecus_talapoin_HiC	https://dnazoo.s3.wasabisys.com/Miopithecus_talapoin/Miopithecus_talapoin_HiC.fasta.gz
