REFERENCE_FOLDER	REFERENCE_NAME	GENBANK_ID	FTP
Chlorocebus_sabaeus_ssp	mChlSab1.0.hap1	GCA_047675955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/675/955/GCF_047675955.1_mChlSab1.0.hap1/GCF_047675955.1_mChlSab1.0.hap1_genomic.fna.gz
