BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482846	PD_0053	PD_0053	ERS14600197	PRJEB59576	Trachypithecus_auratus_ssp	Trachypithecus_auratus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	auratus	ssp	M	M	34.204	0.994	16.742	0.972	16.029	0.939
SAMN12631789	SAMN12631789	SAMN12631789	SRS5312447	PRJNA488530	Trachypithecus_auratus_ssp	Trachypithecus_auratus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	auratus	ssp	Unknown	M	31.065	0.994	15.267	0.973	14.67	0.939
SAMEA112482876	PD_0101	PD_0101	ERS14600227	PRJEB59576	Trachypithecus_cristatus_ssp	Trachypithecus_cristatus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	cristatus	ssp	M	M	39.227	0.994	19.194	0.972	18.363	0.827
SAMN12631729	SAMN12631729	SAMN12631729	SRS5312445	PRJNA488530	Trachypithecus_ebenus_ssp	Trachypithecus_ebenus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	ebenus	ssp	Unknown	M	31.349	0.997	15.501	0.98	15.323	0.981
SAMEA112482847	PD_0054	PD_0054	ERS14600198	PRJEB59576	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	M	M	35.526	0.998	17.028	0.985	16.65	0.983
SAMN09935337	SAMN09935337	SAMN09935337	SRS3734715	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	M	30.499	0.998	14.88	0.981	14.502	0.981
SAMN09935338	SAMN09935338	SAMN09935338	SRS3734714	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	M	25.139	0.997	12.224	0.979	11.611	0.974
SAMN09935349	SAMN09935349	SAMN09935349	SRS3734723	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	28.667	0.998	26.454	0.984	11.736	0.077
SAMN09935370	SAMN09935370	SAMN09935370	SRS3734724	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	28.526	0.998	26.023	0.984	12.719	0.073
SAMN09935372	SAMN09935372	SAMN09935372	SRS3734721	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	27.738	0.998	25.187	0.984	12.463	0.071
SAMN09935374	SAMN09935374	SAMN09935374	SRS3734718	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	29.354	0.997	27.041	0.983	12.385	0.072
SAMN09935375	SAMN09935375	SAMN09935375	SRS3734717	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	30.812	0.997	28.676	0.983	13.841	0.069
SAMN09935394	SAMN09935394	SAMN09935394	SRS3734719	PRJNA488530	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	francoisi	ssp	Unknown	F	28.44	0.998	26.879	0.984	12.242	0.069
